x	y	rho	u	v	w	A11	A12	A13	A21	A22	A23	A31	A32	A33	omega	curlynorm	rho-rho0detA
-0.1925 	0 	1.01708 	-0.0171773 	-0.0816983 	0	1.00398	0.0551995	0	-0.0572757	1.00417	0	0	0	1.00569	0.238025	0.0755009	2.36936e-07

-0.1915 	0 	1.01689 	-0.0171676 	-0.0814592 	0	1.00386	0.0561033	0	-0.0581992	1.00406	0	0	0	1.00563	0.240232	0.0763321	2.3841e-07

-0.1905 	0 	1.0167 	-0.0171574 	-0.0812178 	0	1.00374	0.0570194	0	-0.059135	1.00394	0	0	0	1.00557	0.242446	0.0771668	2.39725e-07

-0.1895 	0 	1.0165 	-0.0171467 	-0.0809743 	0	1.00361	0.057948	0	-0.0600834	1.00383	0	0	0	1.0055	0.244666	0.0780051	2.40868e-07

-0.1885 	0 	1.0163 	-0.0171355 	-0.0807285 	0	1.00349	0.0588891	0	-0.0610444	1.00371	0	0	0	1.00544	0.246893	0.0788468	2.41828e-07

-0.1875 	0 	1.01609 	-0.0171237 	-0.0804805 	0	1.00335	0.0598429	0	-0.0620182	1.00358	0	0	0	1.00537	0.249126	0.0796917	2.42591e-07

-0.1865 	0 	1.01587 	-0.0171114 	-0.0802303 	0	1.00322	0.0608095	0	-0.0630048	1.00345	0	0	0	1.0053	0.251366	0.0805398	2.43145e-07

-0.1855 	0 	1.01565 	-0.0170986 	-0.0799778 	0	1.00308	0.061789	0	-0.0640045	1.00332	0	0	0	1.00523	0.253611	0.0813909	2.43475e-07

-0.1845 	0 	1.01542 	-0.0170851 	-0.079723 	0	1.00293	0.0627816	0	-0.0650173	1.00319	0	0	0	1.00516	0.255862	0.0822449	2.43568e-07

-0.1835 	0 	1.01519 	-0.0170711 	-0.079466 	0	1.00279	0.0637875	0	-0.0660434	1.00305	0	0	0	1.00508	0.258118	0.0831016	2.43409e-07

-0.1825 	0 	1.01495 	-0.0170565 	-0.0792068 	0	1.00263	0.0648066	0	-0.0670829	1.0029	0	0	0	1.005	0.26038	0.0839609	2.42985e-07

-0.1815 	0 	1.0147 	-0.0170413 	-0.0789453 	0	1.00248	0.0658392	0	-0.0681359	1.00276	0	0	0	1.00492	0.262647	0.0848228	2.4228e-07

-0.1805 	0 	1.01444 	-0.0170255 	-0.0786815 	0	1.00232	0.0668854	0	-0.0692025	1.00261	0	0	0	1.00484	0.264919	0.0856869	2.41278e-07

-0.1795 	0 	1.01418 	-0.017009 	-0.0784154 	0	1.00215	0.0679454	0	-0.0702829	1.00245	0	0	0	1.00476	0.267195	0.0865531	2.39963e-07

-0.1785 	0 	1.01391 	-0.0169919 	-0.0781471 	0	1.00198	0.0690192	0	-0.0713773	1.00229	0	0	0	1.00467	0.269477	0.0874214	2.38317e-07

-0.1775 	0 	1.01364 	-0.0169741 	-0.0778765 	0	1.00181	0.070107	0	-0.0724857	1.00212	0	0	0	1.00458	0.271762	0.0882916	2.36322e-07

-0.1765 	0 	1.01335 	-0.0169556 	-0.0776036 	0	1.00163	0.0712088	0	-0.0736083	1.00195	0	0	0	1.00449	0.274052	0.0891633	2.33959e-07

-0.1755 	0 	1.01306 	-0.0169365 	-0.0773284 	0	1.00144	0.072325	0	-0.0747452	1.00178	0	0	0	1.00439	0.276346	0.0900366	2.31211e-07

-0.1745 	0 	1.01276 	-0.0169166 	-0.0770509 	0	1.00125	0.0734555	0	-0.0758965	1.0016	0	0	0	1.0043	0.278643	0.0909112	2.28057e-07

-0.1735 	0 	1.01245 	-0.0168961 	-0.0767711 	0	1.00106	0.0746005	0	-0.0770624	1.00142	0	0	0	1.0042	0.280944	0.0917869	2.2448e-07

-0.1725 	0 	1.01214 	-0.0168748 	-0.076489 	0	1.00085	0.0757602	0	-0.078243	1.00123	0	0	0	1.00409	0.283248	0.0926635	2.20459e-07

-0.1715 	0 	1.01181 	-0.0168527 	-0.0762046 	0	1.00065	0.0769346	0	-0.0794384	1.00103	0	0	0	1.00399	0.285556	0.0935408	2.15972e-07

-0.1705 	0 	1.01148 	-0.0168299 	-0.0759179 	0	1.00044	0.078124	0	-0.0806487	1.00083	0	0	0	1.00388	0.287866	0.0944187	2.10997e-07

-0.1695 	0 	1.01113 	-0.0168063 	-0.0756289 	0	1.00022	0.0793283	0	-0.0818742	1.00062	0	0	0	1.00377	0.290179	0.0952968	2.05512e-07

-0.1685 	0 	1.01078 	-0.0167819 	-0.0753375 	0	0.999995	0.0805479	0	-0.0831148	1.00041	0	0	0	1.00365	0.292494	0.096175	1.99494e-07

-0.1675 	0 	1.01042 	-0.0167567 	-0.0750439 	0	0.999765	0.0817827	0	-0.0843708	1.00019	0	0	0	1.00354	0.294812	0.097053	1.92919e-07

-0.1665 	0 	1.01005 	-0.0167307 	-0.0747479 	0	0.999529	0.0830329	0	-0.0856422	0.999971	0	0	0	1.00342	0.297132	0.0979306	1.85765e-07

-0.1655 	0 	1.00967 	-0.0167039 	-0.0744496 	0	0.999286	0.0842987	0	-0.0869293	0.999742	0	0	0	1.00329	0.299453	0.0988076	1.78006e-07

-0.1645 	0 	1.00928 	-0.0166762 	-0.074149 	0	0.999038	0.0855801	0	-0.088232	0.999506	0	0	0	1.00317	0.301776	0.0996837	1.69617e-07

-0.1635 	0 	1.00888 	-0.0166476 	-0.0738461 	0	0.998782	0.0868774	0	-0.0895506	0.999264	0	0	0	1.00304	0.3041	0.100559	1.60574e-07

-0.1625 	0 	1.00847 	-0.0166181 	-0.0735408 	0	0.99852	0.0881905	0	-0.0908852	0.999015	0	0	0	1.0029	0.306426	0.101432	1.5085e-07

-0.1615 	0 	1.00805 	-0.0165878 	-0.0732332 	0	0.99825	0.0895197	0	-0.0922358	0.998759	0	0	0	1.00277	0.308752	0.102304	1.40417e-07

-0.1605 	0 	1.00762 	-0.0165565 	-0.0729233 	0	0.997974	0.0908651	0	-0.0936027	0.998497	0	0	0	1.00263	0.311079	0.103174	1.29248e-07

-0.1595 	0 	1.00718 	-0.0165243 	-0.0726111 	0	0.99769	0.0922268	0	-0.0949859	0.998228	0	0	0	1.00248	0.313406	0.104041	1.17316e-07

-0.1585 	0 	1.00672 	-0.0164912 	-0.0722965 	0	0.997399	0.0936048	0	-0.0963855	0.997952	0	0	0	1.00234	0.315733	0.104906	1.04593e-07

-0.1575 	0 	1.00626 	-0.016457 	-0.0719796 	0	0.9971	0.0949994	0	-0.0978017	0.997668	0	0	0	1.00218	0.318061	0.105768	9.10505e-08

-0.1565 	0 	1.00578 	-0.0164219 	-0.0716604 	0	0.996794	0.0964107	0	-0.0992346	0.997377	0	0	0	1.00203	0.320387	0.106627	7.66587e-08

-0.1555 	0 	1.0053 	-0.0163858 	-0.0713388 	0	0.99648	0.0978387	0	-0.100684	0.997078	0	0	0	1.00187	0.322714	0.107483	6.13886e-08

-0.1545 	0 	1.0048 	-0.0163487 	-0.0710149 	0	0.996157	0.0992836	0	-0.102151	0.996772	0	0	0	1.00171	0.325039	0.108334	4.52098e-08

-0.1535 	0 	1.00428 	-0.0163106 	-0.0706887 	0	0.995827	0.100745	0	-0.103635	0.996457	0	0	0	1.00154	0.327364	0.109181	2.8092e-08

-0.1525 	0 	1.00376 	-0.0162714 	-0.0703602 	0	0.995488	0.102224	0	-0.105135	0.996135	0	0	0	1.00137	0.329687	0.110024	1.00045e-08

-0.1515 	0 	1.00322 	-0.0162312 	-0.0700294 	0	0.99514	0.103721	0	-0.106653	0.995804	0	0	0	1.00119	0.332008	0.110861	-9.08333e-09

-0.1505 	0 	1.00267 	-0.0161899 	-0.0696962 	0	0.994783	0.105234	0	-0.108189	0.995465	0	0	0	1.00101	0.334328	0.111694	-2.92022e-08

-0.1495 	0 	1.00211 	-0.0161474 	-0.0693607 	0	0.994418	0.106765	0	-0.109741	0.995117	0	0	0	1.00083	0.336646	0.11252	-5.0383e-08

-0.1485 	0 	1.00153 	-0.0161039 	-0.0690229 	0	0.994044	0.108313	0	-0.111312	0.99476	0	0	0	1.00064	0.338961	0.113341	-7.26569e-08

-0.1475 	0 	1.00094 	-0.0160593 	-0.0686828 	0	0.99366	0.109879	0	-0.1129	0.994394	0	0	0	1.00045	0.341274	0.114155	-9.60553e-08

-0.1465 	0 	1.00034 	-0.0160135 	-0.0683404 	0	0.993267	0.111463	0	-0.114505	0.99402	0	0	0	1.00025	0.343584	0.114962	-1.2061e-07

-0.1455 	0 	0.999722 	-0.0159666 	-0.0679956 	0	0.992864	0.113065	0	-0.116129	0.993635	0	0	0	1.00005	0.34589	0.115762	-1.46354e-07

-0.1445 	0 	0.99909 	-0.0159184 	-0.0676486 	0	0.992451	0.114684	0	-0.11777	0.993242	0	0	0	0.99984	0.348194	0.116554	-1.73317e-07

-0.1435 	0 	0.998444 	-0.0158692 	-0.0672992 	0	0.992028	0.116321	0	-0.11943	0.992838	0	0	0	0.999628	0.350493	0.117337	-2.01532e-07

-0.1425 	0 	0.997784 	-0.0158187 	-0.0669476 	0	0.991595	0.117977	0	-0.121107	0.992425	0	0	0	0.999411	0.352789	0.118112	-2.31027e-07

-0.1415 	0 	0.997108 	-0.0157669 	-0.0665937 	0	0.991152	0.11965	0	-0.122803	0.992002	0	0	0	0.999189	0.355081	0.118878	-2.61833e-07

-0.1405 	0 	0.996418 	-0.015714 	-0.0662374 	0	0.990698	0.121342	0	-0.124517	0.991568	0	0	0	0.998962	0.357368	0.119634	-2.93976e-07

-0.1395 	0 	0.995713 	-0.0156598 	-0.0658789 	0	0.990233	0.123052	0	-0.126249	0.991124	0	0	0	0.99873	0.35965	0.12038	-3.27488e-07

-0.1385 	0 	0.994992 	-0.0156044 	-0.0655181 	0	0.989757	0.12478	0	-0.127999	0.99067	0	0	0	0.998493	0.361928	0.121115	-3.62399e-07

-0.1375 	0 	0.994256 	-0.0155476 	-0.0651551 	0	0.98927	0.126527	0	-0.129768	0.990204	0	0	0	0.998251	0.3642	0.121839	-3.98748e-07

-0.1365 	0 	0.993504 	-0.0154896 	-0.0647897 	0	0.988772	0.128292	0	-0.131556	0.989728	0	0	0	0.998003	0.366467	0.122551	-4.36569e-07

-0.1355 	0 	0.992736 	-0.0154303 	-0.0644221 	0	0.988262	0.130076	0	-0.133362	0.98924	0	0	0	0.997749	0.368728	0.123252	-4.75957e-07

-0.1345 	0 	0.991952 	-0.0153697 	-0.0640523 	0	0.987741	0.131878	0	-0.135186	0.988741	0	0	0	0.997491	0.370982	0.123939	-5.16808e-07

-0.1335 	0 	0.991152 	-0.0153078 	-0.0636802 	0	0.987207	0.133699	0	-0.137029	0.988231	0	0	0	0.997226	0.373231	0.124613	-5.59229e-07

-0.1325 	0 	0.990335 	-0.0152445 	-0.0633058 	0	0.986662	0.135539	0	-0.138891	0.987708	0	0	0	0.996956	0.375475	0.125274	-6.03098e-07

-0.1315 	0 	0.989502 	-0.0151799 	-0.0629292 	0	0.986104	0.137397	0	-0.140772	0.987174	0	0	0	0.996681	0.377709	0.12592	-6.48077e-07

-0.1305 	0 	0.988651 	-0.0151139 	-0.0625504 	0	0.985534	0.139274	0	-0.142671	0.986627	0	0	0	0.996399	0.379933	0.126551	-6.93957e-07

-0.1295 	0 	0.987784 	-0.0150465 	-0.0621693 	0	0.984951	0.141169	0	-0.144589	0.986069	0	0	0	0.996112	0.382151	0.127166	-7.40826e-07

-0.1285 	0 	0.9869 	-0.0149778 	-0.0617861 	0	0.984355	0.143083	0	-0.146525	0.985497	0	0	0	0.995819	0.384362	0.127765	-7.89743e-07

-0.1275 	0 	0.985999 	-0.0149076 	-0.0614006 	0	0.983746	0.145016	0	-0.148481	0.984914	0	0	0	0.99552	0.386574	0.128346	-8.50516e-07

-0.1265 	0 	0.98508 	-0.0148361 	-0.0610129 	0	0.983124	0.146968	0	-0.150455	0.984317	0	0	0	0.995215	0.388786	0.128908	-9.17299e-07

-0.1255 	0 	0.984144 	-0.0147632 	-0.0606231 	0	0.982488	0.148938	0	-0.152447	0.983707	0	0	0	0.994904	0.390971	0.129448	-9.45696e-07

-0.1245 	0 	0.98319 	-0.0146888 	-0.060231 	0	0.981839	0.150927	0	-0.154459	0.983084	0	0	0	0.994587	0.393126	0.129981	-1.02394e-06

-0.1235 	0 	0.982218 	-0.014613 	-0.0598368 	0	0.981176	0.152935	0	-0.156489	0.982447	0	0	0	0.994263	0.395289	0.130504	-1.05775e-06

-0.1225 	0 	0.981229 	-0.0145358 	-0.0594404 	0	0.980499	0.154962	0	-0.158538	0.981797	0	0	0	0.993934	0.397463	0.130999	-1.12967e-06

-0.1215 	0 	0.980221 	-0.0144572 	-0.0590419 	0	0.979808	0.157007	0	-0.160606	0.981133	0	0	0	0.993598	0.399619	0.131471	-1.19899e-06

-0.1205 	0 	0.979196 	-0.0143771 	-0.0586412 	0	0.979103	0.159071	0	-0.162692	0.980455	0	0	0	0.993256	0.401758	0.131919	-1.26062e-06

-0.1195 	0 	0.978153 	-0.0142956 	-0.0582384 	0	0.978383	0.161153	0	-0.164797	0.979763	0	0	0	0.992907	0.403884	0.132346	-1.32434e-06

-0.1185 	0 	0.977091 	-0.0142126 	-0.0578334 	0	0.977648	0.163254	0	-0.16692	0.979057	0	0	0	0.992553	0.406	0.13275	-1.39064e-06

-0.1175 	0 	0.976011 	-0.0141282 	-0.0574264 	0	0.976899	0.165373	0	-0.169062	0.978336	0	0	0	0.992191	0.408108	0.133132	-1.45941e-06

-0.1165 	0 	0.974914 	-0.0140423 	-0.0570172 	0	0.976135	0.167511	0	-0.171222	0.977601	0	0	0	0.991824	0.410208	0.13349	-1.53027e-06

-0.1155 	0 	0.973798 	-0.013955 	-0.0566059 	0	0.975355	0.169667	0	-0.173401	0.976851	0	0	0	0.99145	0.412294	0.133824	-1.60278e-06

-0.1145 	0 	0.972663 	-0.0138662 	-0.0561926 	0	0.974561	0.171841	0	-0.175597	0.976086	0	0	0	0.991069	0.414368	0.134133	-1.67683e-06

-0.1135 	0 	0.971511 	-0.013776 	-0.0557772 	0	0.973751	0.174033	0	-0.177812	0.975306	0	0	0	0.990682	0.41643	0.134418	-1.75255e-06

-0.1125 	0 	0.970341 	-0.0136843 	-0.0553597 	0	0.972926	0.176243	0	-0.180044	0.974511	0	0	0	0.990289	0.41848	0.134676	-1.8298e-06

-0.1115 	0 	0.969152 	-0.0135912 	-0.0549402 	0	0.972084	0.178471	0	-0.182295	0.9737	0	0	0	0.989889	0.420517	0.134908	-1.90863e-06

-0.1105 	0 	0.967945 	-0.0134966 	-0.0545187 	0	0.971228	0.180716	0	-0.184563	0.972874	0	0	0	0.989483	0.422541	0.135113	-1.98903e-06

-0.1095 	0 	0.96672 	-0.0134006 	-0.0540952 	0	0.970355	0.182979	0	-0.186849	0.972032	0	0	0	0.98907	0.424552	0.135291	-2.07094e-06

-0.1085 	0 	0.965477 	-0.0133031 	-0.0536696 	0	0.969466	0.18526	0	-0.189152	0.971175	0	0	0	0.98865	0.426549	0.13544	-2.15433e-06

-0.1075 	0 	0.964217 	-0.0132042 	-0.0532421 	0	0.968561	0.187558	0	-0.191472	0.970302	0	0	0	0.988224	0.428533	0.13556	-2.23915e-06

-0.1065 	0 	0.962938 	-0.0131039 	-0.0528125 	0	0.96764	0.189873	0	-0.19381	0.969413	0	0	0	0.987792	0.430503	0.135651	-2.32536e-06

-0.1055 	0 	0.961642 	-0.0130022 	-0.0523811 	0	0.966702	0.192205	0	-0.196165	0.968507	0	0	0	0.987353	0.432459	0.135712	-2.4129e-06

-0.1045 	0 	0.960328 	-0.0128991 	-0.0519476 	0	0.965748	0.194554	0	-0.198536	0.967586	0	0	0	0.986908	0.4344	0.135743	-2.50172e-06

-0.1035 	0 	0.958997 	-0.0127946 	-0.0515123 	0	0.964777	0.196919	0	-0.200924	0.966648	0	0	0	0.986456	0.436326	0.135743	-2.59175e-06

-0.1025 	0 	0.957649 	-0.0126887 	-0.051075 	0	0.96379	0.199301	0	-0.203328	0.965695	0	0	0	0.985998	0.438237	0.135711	-2.68293e-06

-0.1015 	0 	0.956283 	-0.0125814 	-0.0506358 	0	0.962786	0.201699	0	-0.205749	0.964724	0	0	0	0.985534	0.440133	0.135648	-2.7752e-06

-0.1005 	0 	0.954901 	-0.0124728 	-0.0501947 	0	0.961766	0.204113	0	-0.208186	0.963737	0	0	0	0.985064	0.442014	0.135552	-2.86848e-06

-0.0995 	0 	0.953502 	-0.0123629 	-0.0497518 	0	0.960728	0.206543	0	-0.210638	0.962734	0	0	0	0.984587	0.443878	0.135424	-2.9627e-06

-0.0985 	0 	0.952087 	-0.0122517 	-0.049307 	0	0.959674	0.208988	0	-0.213106	0.961714	0	0	0	0.984104	0.445727	0.135262	-3.05777e-06

-0.0975 	0 	0.950655 	-0.0121391 	-0.0488603 	0	0.958603	0.211449	0	-0.215589	0.960677	0	0	0	0.983615	0.447559	0.135067	-3.15361e-06

-0.0965 	0 	0.949207 	-0.0120253 	-0.0484118 	0	0.957515	0.213924	0	-0.218087	0.959624	0	0	0	0.98312	0.449375	0.134839	-3.25013e-06

-0.0955 	0 	0.947744 	-0.0119102 	-0.0479616 	0	0.95641	0.216415	0	-0.2206	0.958554	0	0	0	0.982619	0.451174	0.134576	-3.34724e-06

-0.0945 	0 	0.946265 	-0.0117938 	-0.0475095 	0	0.955288	0.218919	0	-0.223128	0.957467	0	0	0	0.982112	0.452956	0.134278	-3.44483e-06

-0.0935 	0 	0.944772 	-0.0116762 	-0.0470556 	0	0.954149	0.221439	0	-0.22567	0.956364	0	0	0	0.981599	0.45472	0.133946	-3.5428e-06

-0.0925 	0 	0.943263 	-0.0115575 	-0.0466 	0	0.952994	0.223972	0	-0.228225	0.955244	0	0	0	0.981081	0.456468	0.133579	-3.64106e-06

-0.0915 	0 	0.94174 	-0.0114375 	-0.0461427 	0	0.951821	0.226518	0	-0.230795	0.954106	0	0	0	0.980556	0.458197	0.133177	-3.73949e-06

-0.0905 	0 	0.940203 	-0.0113164 	-0.0456837 	0	0.950631	0.229078	0	-0.233377	0.952953	0	0	0	0.980027	0.459909	0.13274	-3.83799e-06

-0.0895 	0 	0.938651 	-0.0111942 	-0.0452229 	0	0.949425	0.231652	0	-0.235973	0.951782	0	0	0	0.979492	0.461603	0.132267	-3.93643e-06

-0.0885 	0 	0.937087 	-0.0110709 	-0.0447604 	0	0.948201	0.234237	0	-0.238582	0.950595	0	0	0	0.978951	0.463278	0.131758	-4.03471e-06

-0.0875 	0 	0.935509 	-0.0109466 	-0.0442963 	0	0.946961	0.236836	0	-0.241202	0.949391	0	0	0	0.978406	0.464935	0.131214	-4.1327e-06

-0.0865 	0 	0.933919 	-0.0108211 	-0.0438306 	0	0.945704	0.239446	0	-0.243835	0.94817	0	0	0	0.977855	0.466572	0.130634	-4.23027e-06

-0.0855 	0 	0.932316 	-0.0106947 	-0.0433632 	0	0.94443	0.242068	0	-0.24648	0.946933	0	0	0	0.977299	0.468192	0.130019	-4.32731e-06

-0.0845 	0 	0.930702 	-0.0105673 	-0.0428942 	0	0.94314	0.244702	0	-0.249136	0.945679	0	0	0	0.976738	0.469792	0.129367	-4.42367e-06

-0.0835 	0 	0.929076 	-0.010439 	-0.0424236 	0	0.941833	0.247346	0	-0.251804	0.944409	0	0	0	0.976173	0.471372	0.12868	-4.51924e-06

-0.0825 	0 	0.927439 	-0.0103097 	-0.0419514 	0	0.940509	0.250002	0	-0.254482	0.943122	0	0	0	0.975603	0.472934	0.127958	-4.61388e-06

-0.0815 	0 	0.925792 	-0.0101796 	-0.0414777 	0	0.93917	0.252668	0	-0.25717	0.94182	0	0	0	0.975029	0.474476	0.1272	-4.70745e-06

-0.0805 	0 	0.924134 	-0.0100486 	-0.0410025 	0	0.937814	0.255343	0	-0.259868	0.940501	0	0	0	0.97445	0.475998	0.126406	-4.79981e-06

-0.0795 	0 	0.922467 	-0.00991682 	-0.0405257 	0	0.936441	0.258029	0	-0.262576	0.939165	0	0	0	0.973867	0.4775	0.125578	-4.89081e-06

-0.0785 	0 	0.92079 	-0.00978425 	-0.0400475 	0	0.935053	0.260723	0	-0.265293	0.937814	0	0	0	0.97328	0.478982	0.124714	-4.98031e-06

-0.0775 	0 	0.919105 	-0.00965094 	-0.0395678 	0	0.933649	0.263427	0	-0.268019	0.936447	0	0	0	0.972689	0.480445	0.123816	-5.06816e-06

-0.0765 	0 	0.917411 	-0.00951692 	-0.0390866 	0	0.932229	0.266139	0	-0.270754	0.935064	0	0	0	0.972094	0.481887	0.122883	-5.15428e-06

-0.0755 	0 	0.91571 	-0.00938225 	-0.038604 	0	0.930794	0.268859	0	-0.273497	0.933666	0	0	0	0.971496	0.483306	0.121916	-5.2386e-06

-0.0745 	0 	0.914001 	-0.00924694 	-0.03812 	0	0.929343	0.271587	0	-0.276247	0.932252	0	0	0	0.970895	0.484704	0.120916	-5.32098e-06

-0.0735 	0 	0.912286 	-0.00911105 	-0.0376346 	0	0.927877	0.274322	0	-0.279005	0.930823	0	0	0	0.97029	0.486084	0.119882	-5.40124e-06

-0.0725 	0 	0.910564 	-0.0089746 	-0.0371478 	0	0.926395	0.277064	0	-0.281769	0.929378	0	0	0	0.969682	0.487443	0.118816	-5.47898e-06

-0.0715 	0 	0.908837 	-0.00883765 	-0.0366597 	0	0.924899	0.279813	0	-0.28454	0.927919	0	0	0	0.969071	0.488781	0.117717	-5.55358e-06

-0.0705 	0 	0.907104 	-0.00870021 	-0.0361703 	0	0.923388	0.282568	0	-0.287318	0.926445	0	0	0	0.968458	0.490099	0.116587	-5.62435e-06

-0.0695 	0 	0.905367 	-0.00856235 	-0.0356795 	0	0.921862	0.285328	0	-0.290101	0.924956	0	0	0	0.967841	0.491397	0.115426	-5.69137e-06

-0.0685 	0 	0.903626 	-0.0084241 	-0.0351875 	0	0.920322	0.288095	0	-0.292889	0.923453	0	0	0	0.967223	0.492673	0.114234	-5.7561e-06

-0.0675 	0 	0.90188 	-0.00828549 	-0.0346942 	0	0.918767	0.290866	0	-0.295683	0.921935	0	0	0	0.966602	0.493928	0.113013	-5.82147e-06

-0.0665 	0 	0.900132 	-0.00814657 	-0.0341996 	0	0.917199	0.293642	0	-0.298481	0.920403	0	0	0	0.96598	0.49516	0.111763	-5.88986e-06

-0.0655 	0 	0.89838 	-0.00800738 	-0.0337038 	0	0.915617	0.296422	0	-0.301284	0.918857	0	0	0	0.965355	0.496369	0.110483	-5.95879e-06

-0.0645 	0 	0.896626 	-0.00786795 	-0.0332069 	0	0.91402	0.299206	0	-0.30409	0.917297	0	0	0	0.964728	0.497556	0.109173	-6.02212e-06

-0.0635 	0 	0.894868 	-0.00772833 	-0.0327087 	0	0.912411	0.301993	0	-0.306899	0.915724	0	0	0	0.964099	0.498721	0.107835	-6.09515e-06

-0.0625 	0 	0.89311 	-0.00758858 	-0.0322094 	0	0.910788	0.304783	0	-0.309711	0.914137	0	0	0	0.963469	0.499871	0.106468	-6.19425e-06

-0.0615 	0 	0.891351 	-0.00744873 	-0.031709 	0	0.909152	0.307576	0	-0.312526	0.912538	0	0	0	0.962838	0.501009	0.105075	-6.21763e-06

-0.0605 	0 	0.889595 	-0.00730882 	-0.0312074 	0	0.907504	0.310371	0	-0.315344	0.910926	0	0	0	0.962206	0.50213	0.103661	-6.17484e-06

-0.0595 	0 	0.88784 	-0.00716887 	-0.0307047 	0	0.905845	0.313169	0	-0.318164	0.909302	0	0	0	0.961575	0.503233	0.102227	-6.16059e-06

-0.0585 	0 	0.886088 	-0.00702894 	-0.030201 	0	0.904173	0.315969	0	-0.320986	0.907665	0	0	0	0.960944	0.504319	0.100777	-6.15856e-06

-0.0575 	0 	0.884337 	-0.00688905 	-0.0296961 	0	0.90249	0.31877	0	-0.323809	0.906016	0	0	0	0.960312	0.505383	0.0993105	-6.1728e-06

-0.0565 	0 	0.882587 	-0.00674925 	-0.0291902 	0	0.900794	0.321574	0	-0.326635	0.904355	0	0	0	0.95968	0.506412	0.0978269	-6.22241e-06

-0.0555 	0 	0.880837 	-0.00660957 	-0.0286833 	0	0.899085	0.324378	0	-0.329461	0.902681	0	0	0	0.959047	0.5074	0.0963228	-6.30637e-06

-0.0545 	0 	0.879087 	-0.00647004 	-0.0281754 	0	0.897364	0.327182	0	-0.332287	0.900994	0	0	0	0.958414	0.50836	0.0947928	-6.38851e-06

-0.0535 	0 	0.877336 	-0.00633069 	-0.0276666 	0	0.89563	0.329987	0	-0.335113	0.899295	0	0	0	0.957778	0.509307	0.0932365	-6.44727e-06

-0.0525 	0 	0.875583 	-0.00619157 	-0.0271568 	0	0.893883	0.332791	0	-0.337939	0.897583	0	0	0	0.957141	0.510236	0.0916578	-6.52743e-06

-0.0515 	0 	0.873829 	-0.00605273 	-0.0266461 	0	0.892124	0.335593	0	-0.340763	0.895859	0	0	0	0.956501	0.511151	0.0900583	-6.59557e-06

-0.0505 	0 	0.872076 	-0.0059142 	-0.0261345 	0	0.890354	0.338394	0	-0.343585	0.894123	0	0	0	0.955861	0.512046	0.0884382	-6.54932e-06

-0.0495 	0 	0.870327 	-0.00577601 	-0.025622 	0	0.888572	0.341194	0	-0.346406	0.892377	0	0	0	0.955221	0.512919	0.0867992	-6.49073e-06

-0.0485 	0 	0.868583 	-0.0056382 	-0.0251086 	0	0.886781	0.343992	0	-0.349225	0.89062	0	0	0	0.954582	0.513769	0.0851425	-6.48504e-06

-0.0475 	0 	0.866846 	-0.00550083 	-0.0245944 	0	0.88498	0.346788	0	-0.352043	0.888853	0	0	0	0.953946	0.514596	0.0834683	-6.46855e-06

-0.0465 	0 	0.865118 	-0.00536392 	-0.0240794 	0	0.883171	0.349582	0	-0.354858	0.887078	0	0	0	0.953312	0.515392	0.0817763	-6.4402e-06

-0.0455 	0 	0.8634 	-0.00522753 	-0.0235637 	0	0.881354	0.352374	0	-0.357671	0.885294	0	0	0	0.952681	0.516154	0.0800655	-6.40311e-06

-0.0445 	0 	0.861694 	-0.00509169 	-0.0230471 	0	0.87953	0.355164	0	-0.360482	0.883502	0	0	0	0.952053	0.516874	0.0783341	-6.35897e-06

-0.0435 	0 	0.86 	-0.00495646 	-0.0225299 	0	0.877699	0.357951	0	-0.36329	0.881704	0	0	0	0.951428	0.51755	0.0765797	-6.30859e-06

-0.0425 	0 	0.858319 	-0.00482188 	-0.022012 	0	0.875863	0.360733	0	-0.366094	0.879898	0	0	0	0.950808	0.518175	0.0747989	-6.25273e-06

-0.0415 	0 	0.856653 	-0.00468801 	-0.0214936 	0	0.874021	0.363512	0	-0.368893	0.878087	0	0	0	0.950192	0.518745	0.0729879	-6.1933e-06

-0.0405 	0 	0.855 	-0.00455488 	-0.0209745 	0	0.872175	0.366284	0	-0.371686	0.876271	0	0	0	0.94958	0.519258	0.0711424	-6.13563e-06

-0.0395 	0 	0.853361 	-0.00442254 	-0.020455 	0	0.870324	0.369048	0	-0.374471	0.87445	0	0	0	0.948973	0.519707	0.0692577	-6.08944e-06

-0.0385 	0 	0.851735 	-0.00429104 	-0.0199351 	0	0.868471	0.371802	0	-0.377246	0.872626	0	0	0	0.94837	0.520068	0.0673294	-6.05392e-06

-0.0375 	0 	0.850123 	-0.00416042 	-0.0194149 	0	0.866616	0.374544	0	-0.380009	0.870798	0	0	0	0.947772	0.520333	0.0653526	-5.96993e-06

-0.0365 	0 	0.848525 	-0.00403073 	-0.0188945 	0	0.864759	0.377271	0	-0.382756	0.86897	0	0	0	0.947177	0.520544	0.0633224	-5.79552e-06

